contrast	strain	module	orthogroup_id	gene_label	direction	logFC	pvalue	FDR	n_DEG_strains_raw	strict_function_evidence	source_table	ko_terms	pathway_ids	pathway_names	representative_product	representative_Preferred_name	member_gene_symbols	member_products	n_DEG_strains	sharing	sharing_label
D55_vs_B55	Aequorivita	Flagellar assembly	OG0000570	motB	Up	1.14252629585607	1.50619810277514e-05	0.0001403553491326	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02557	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	cell envelope biogenesis protein OmpA		motB	MULTISPECIES: OmpA family protein;OmpA family protein;hypothetical protein;cell envelope biogenesis protein OmpA	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0001285	fliC	Up	1.0960564445306	5.85118925246946e-06	1.98112993679572e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02406	map02020;map02040;map04621;map04626;map05131;map05132;map05134	Flagellar assembly;Legionellosis;NOD-like receptor signaling pathway;Plant-pathogen interaction;Salmonella infection;Shigellosis;Two-component system	flagellin FliC	fliC	fliC	MULTISPECIES: flagellin;flagellin FliC;flagellin	1	single	OG in 1 strain
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0001367	flhB	Down	-1.56190002254483	1.45502950065099e-06	8.61419639153518e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02401;K04061	map02040	Flagellar assembly	flagellar biosynthesis protein FlhB	flhB	flhB;flhB2	flagellar biosynthesis protein FlhB;MULTISPECIES: EscU/YscU/HrcU family type III secretion system export apparatus switch protein;flagellar type III secretion system protein FlhB	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0001722	flgJ	Down	-1.04328743876721	0.0002512270867494	0.0005540218386737	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02395	map02040	Flagellar assembly	MULTISPECIES: flagellar assembly peptidoglycan hydrolase FlgJ	flgJ	flgJ;sadA	MULTISPECIES: flagellar assembly peptidoglycan hydrolase FlgJ;N-acetylmuramidase	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0001994	fliE	Down	-1.20105778338344	0.0024145050667547	0.0044033846484013	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02408	map02040	Flagellar assembly	flagellar hook-basal body complex protein FliE	fliE	fliE	flagellar hook-basal body complex protein FliE	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0001995	fliF	Down	-1.96382678557282	1.2338297599243e-10	3.62789241690023e-09	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02409	map02040	Flagellar assembly	MULTISPECIES: flagellar basal-body MS-ring/collar protein FliF	fliF	fliF	MULTISPECIES: flagellar basal-body MS-ring/collar protein FliF;flagellar basal-body MS-ring/collar protein FliF	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0001996	fliG	Down	-1.98636679370353	1.83684400819256e-06	7.26709468395865e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02410	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliG	fliG	fliG	MULTISPECIES: flagellar motor switch protein FliG;flagellar motor switch protein FliG	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0001996	fliG	Down	-1.27997812185671	9.13833527229166e-05	0.0003274570139237	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02410	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliG	fliG	fliG	MULTISPECIES: flagellar motor switch protein FliG;flagellar motor switch protein FliG	2	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Flagellar assembly	OG0001997	fliI	Down	-1.80107020041297	2.73089509516554e-07	1.42585052320793e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02412	map02040	Flagellar assembly	MULTISPECIES: flagellar protein export ATPase FliI	fliI	fliI	MULTISPECIES: flagellar protein export ATPase FliI;FliI/YscN family ATPase	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0001997	fliI	Down	-1.53387429912564	9.97252493012839e-07	6.21950600604191e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02412	map02040	Flagellar assembly	MULTISPECIES: flagellar protein export ATPase FliI	fliI	fliI	MULTISPECIES: flagellar protein export ATPase FliI;FliI/YscN family ATPase	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0001998	fliN	Down	-1.17876906297528	0.0003598330776054	0.0011031280465428	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02417	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliN	fliN	fliN	MULTISPECIES: flagellar motor switch protein FliN;flagellar motor switch protein FliN	1	single	OG in 1 strain
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0002000	fliQ	Down	-2.21497569538218	0.0002180250467976	0.0007054513395394	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02420	map02040	Flagellar assembly	MULTISPECIES: flagellar biosynthesis protein FliQ	fliQ	fliQ	MULTISPECIES: flagellar biosynthesis protein FliQ;flagellar biosynthetic protein FliQ	1	single	OG in 1 strain
D55_vs_B55	Sphingopyxis	Flagellar assembly	OG0002001	fliR	Down	-1.32588368094259	0.000149470830674	0.0005035780150957	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02421	map02040	Flagellar assembly	flagellar biosynthetic protein FliR	fliR	fliR	MULTISPECIES: flagellar biosynthetic protein FliR;flagellar biosynthetic protein FliR	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002002	flgI	Down	-1.37743854382736	1.95654148013458e-05	5.69299222344716e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02394	map02040	Flagellar assembly	flagellar basal body P-ring protein FlgI	flgI	flgI	flagellar basal body P-ring protein FlgI;flagellar P-ring protein precursor FlgI	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002003	flgH	Down	-1.16168313031066	4.94814818854151e-05	0.0001285751374262	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02393	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body L-ring protein FlgH	flgH	flgH	MULTISPECIES: flagellar basal body L-ring protein FlgH;flagellar basal body L-ring protein FlgH	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002005	flgF	Down	-1.28498469138964	1.26283164998392e-07	7.2732159634813e-07	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02391	map02040	Flagellar assembly	MULTISPECIES: flagellar basal-body rod protein FlgF	flgF	flgF	MULTISPECIES: flagellar basal-body rod protein FlgF;flagellar basal body rod protein FlgF	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002006	flgD	Down	-1.31172023886149	1.15137101092719e-06	4.9862992617932e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02389	map02040	Flagellar assembly	MULTISPECIES: flagellar hook assembly protein FlgD	flgD	flgD	MULTISPECIES: flagellar hook assembly protein FlgD;flagellar hook capping FlgD N-terminal domain-containing protein	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002007	flgC	Down	-2.05581808108526	1.76352584276854e-06	7.05410337107414e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02388	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgC	flgC	flgC	MULTISPECIES: flagellar basal body rod protein FlgC;flagellar basal body rod protein FlgC	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Flagellar assembly	OG0002008	flgB	Down	-1.98241941800193	3.44826800265577e-06	1.24019252627706e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02387	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgB	flgB	flgB	MULTISPECIES: flagellar basal body rod protein FlgB;flagellar basal body protein	1	single	OG in 1 strain
D55_vs_B55	Halomonas	proteostasis	OG0000119	dsbD	Down	-1.39492305544461	6.41022352513001e-06	2.14441808944469e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04084;K06196;K08344			thiol:disulfide interchange protein		dsbD;ccdA;scsB	protein-disulfide reductase DsbD;MULTISPECIES: cytochrome c biogenesis protein CcdA;protein-disulfide reductase DsbD N-terminal domain-containing protein;protein-disulfide reductase DsbD family protein;MULTISPECIES: protein-disulfide reductase DsbD N-terminal domain-containing protein;MULTISPECIES: protein-disulfide reductase DsbD;thiol:disulfide interchange protein;thioredoxin family protein	1	single	OG in 1 strain
D55_vs_B55	Aequorivita	proteostasis	OG0000144	slpA	Up	1.08240767804538	0.0001406613500214	0.0007381806849435	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03775;K03774			MULTISPECIES: peptidylprolyl isomerase	fkpB	slyD;slpA;fkpA	MULTISPECIES: peptidylprolyl isomerase;FKBP-type peptidyl-prolyl cis-trans isomerase;peptidylprolyl isomerase	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	proteostasis	OG0000144	slpA	Up	1.36278221138658	5.80346246081343e-06	3.07664336572852e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03775;K03774			MULTISPECIES: peptidylprolyl isomerase	fkpB	slyD;slpA;fkpA	MULTISPECIES: peptidylprolyl isomerase;FKBP-type peptidyl-prolyl cis-trans isomerase;peptidylprolyl isomerase	3	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	proteostasis	OG0000144	slpA	Down	-1.06748434249543	1.27836363677434e-07	1.04967144848707e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03775;K03774			MULTISPECIES: peptidylprolyl isomerase	fkpB	slyD;slpA;fkpA	MULTISPECIES: peptidylprolyl isomerase;FKBP-type peptidyl-prolyl cis-trans isomerase;peptidylprolyl isomerase	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000157	ybbN	Up	1.45986908001234	9.97223633717336e-09	9.13304267819812e-08	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03671;K05838	map04621;map05012;map05132;map05418	Fluid shear stress and atherosclerosis;NOD-like receptor signaling pathway;Parkinson disease;Salmonella infection	MULTISPECIES: co-chaperone YbbN	trx-1	trxA;ybbN	MULTISPECIES: thioredoxin;MULTISPECIES: co-chaperone YbbN;thioredoxin;MULTISPECIES: thioredoxin TrxA;tetratricopeptide repeat protein	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	proteostasis	OG0000157	ybbN	Up	1.12302589271225	1.13925997576711e-05	5.4061777732054e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03671;K05838	map04621;map05012;map05132;map05418	Fluid shear stress and atherosclerosis;NOD-like receptor signaling pathway;Parkinson disease;Salmonella infection	MULTISPECIES: co-chaperone YbbN	trx-1	trxA;ybbN	MULTISPECIES: thioredoxin;MULTISPECIES: co-chaperone YbbN;thioredoxin;MULTISPECIES: thioredoxin TrxA;tetratricopeptide repeat protein	2	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000167	hflK	Up	1.0362117498399	5.61145808020913e-07	2.67181924500866e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04088;K04087;K26392			MULTISPECIES: FtsH protease activity modulator HflK	hflK	hflK;hflC	MULTISPECIES: FtsH protease activity modulator HflK;MULTISPECIES: protease modulator HflC;MULTISPECIES: SPFH domain-containing protein;SPFH domain-containing protein;protease modulator HflK	1	single	OG in 1 strain
D55_vs_B55	Halomonas	proteostasis	OG0000177	degP	Up	2.12764155303187	9.82626468323716e-11	3.12100057681774e-09	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04691;K04772;K04771	map01503;map02020	Cationic antimicrobial peptide (CAMP) resistance;Two-component system	peptidase Do family protein	mucD	hhoB;degP	MULTISPECIES: Do family serine endopeptidase;MULTISPECIES: DegQ family serine endoprotease;MULTISPECIES: serine protease;serine protease;peptidase Do family protein;trypsin-like peptidase domain-containing protein	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	proteostasis	OG0000177	degP	Up	1.05931719406721	3.07140542062231e-11	7.38040655484832e-10	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04691;K04772;K04771	map01503;map02020	Cationic antimicrobial peptide (CAMP) resistance;Two-component system	peptidase Do family protein	mucD	hhoB;degP	MULTISPECIES: Do family serine endopeptidase;MULTISPECIES: DegQ family serine endoprotease;MULTISPECIES: serine protease;serine protease;peptidase Do family protein;trypsin-like peptidase domain-containing protein	2	shared	OG in >=2 strains
D55_vs_B55	Aequorivita	proteostasis	OG0000227	dnaJ	Up	1.528947123323	4.54468809695499e-07	8.86454339437493e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03686;K05516			molecular chaperone DnaJ	dnaJ	dnaJ;cbpA	MULTISPECIES: molecular chaperone DnaJ;molecular chaperone DnaJ;DnaJ C-terminal domain-containing protein	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000227	dnaJ	Up	2.27591694627582	2.9120723055925e-09	3.5086880039709e-08	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03686;K05516			molecular chaperone DnaJ	dnaJ	dnaJ;cbpA	MULTISPECIES: molecular chaperone DnaJ;molecular chaperone DnaJ;DnaJ C-terminal domain-containing protein	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	proteostasis	OG0000227	dnaJ	Up	1.08978137658335	0.0002241294228854	0.0006728286015108	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03686;K05516			molecular chaperone DnaJ	dnaJ	dnaJ;cbpA	MULTISPECIES: molecular chaperone DnaJ;molecular chaperone DnaJ;DnaJ C-terminal domain-containing protein	3	shared	OG in >=2 strains
D55_vs_B55	Aequorivita	proteostasis	OG0000241	lon	Up	1.74212057879952	8.62488839471571e-08	2.52328130245404e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000241	lon	Up	1.97208810541034	7.98462338404397e-12	4.05522084595688e-10	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	proteostasis	OG0000241	lon	Up	1.44081543731509	1.37075379977015e-06	8.88104579379905e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000329	ftsH	Up	2.88959160516519	4.1194604644163e-14	1.07300548724287e-11	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03798			ATP-dependent zinc metalloprotease FtsH	ftsH	ftsH	ATP-dependent zinc metalloprotease FtsH;MULTISPECIES: ATP-dependent zinc metalloprotease FtsH;ATP-binding protein;peptidase M41	1	single	OG in 1 strain
D55_vs_B55	Aequorivita	proteostasis	OG0000403	groES	Up	1.33396512863729	0.0009225089531134	0.0032957349806156	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	proteostasis	OG0000403	groES	Up	1.66846826865761	6.09262390984974e-07	2.86029066468016e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	3	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	proteostasis	OG0000403	groES	Down	-2.0986157817009	7.05758053214811e-13	3.03063187954614e-11	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	3	shared	OG in >=2 strains
